pixel_id,ocean
13182,South Atlantic Ocean
13183,South Atlantic Ocean
13184,South Atlantic Ocean
13185,South Atlantic Ocean
13186,South Atlantic Ocean
13187,South Atlantic Ocean
13188,South Atlantic Ocean
13189,South Atlantic Ocean
13190,South Atlantic Ocean
13191,South Atlantic Ocean
13192,Indian Ocean
13193,Indian Ocean
13194,Indian Ocean
13195,Indian Ocean
13196,Indian Ocean
13197,Indian Ocean
13198,Indian Ocean
13199,Indian Ocean
13200,Indian Ocean
13201,Indian Ocean
13202,Indian Ocean
13203,Indian Ocean
13204,Indian Ocean
13205,Indian Ocean
13206,Indian Ocean
13207,Indian Ocean
13208,Indian Ocean
13209,Indian Ocean
13210,Indian Ocean
13211,Indian Ocean
13212,Indian Ocean
13213,Indian Ocean
13214,Indian Ocean
13215,Indian Ocean
13216,Indian Ocean
13217,Indian Ocean
13218,Indian Ocean
13219,Indian Ocean
13220,Indian Ocean
13221,Indian Ocean
13222,Indian Ocean
13223,Indian Ocean
13224,Indian Ocean
13225,Indian Ocean
13226,Indian Ocean
13227,Indian Ocean
13228,Indian Ocean
13229,Indian Ocean
13230,Indian Ocean
13231,Indian Ocean
13232,Indian Ocean
13233,Indian Ocean
13234,Indian Ocean
13235,Indian Ocean
13236,Indian Ocean
13237,Indian Ocean
13238,Indian Ocean
13239,Indian Ocean
13240,Indian Ocean
13241,Indian Ocean
13242,Indian Ocean
13243,Indian Ocean
13244,Indian Ocean
13245,Indian Ocean
13246,Indian Ocean
13247,Indian Ocean
13248,Indian Ocean
13249,Indian Ocean
13250,Indian Ocean
13251,Indian Ocean
13252,Indian Ocean
13253,Indian Ocean
13254,Indian Ocean
13255,Indian Ocean
13256,Indian Ocean
13257,Indian Ocean
13258,Indian Ocean
13259,Indian Ocean
13260,Indian Ocean
13261,Indian Ocean
13262,Indian Ocean
13263,Indian Ocean
13264,Indian Ocean
13265,Indian Ocean
13266,Indian Ocean
13267,Indian Ocean
13268,Indian Ocean
13269,Indian Ocean
13270,Indian Ocean
13271,Indian Ocean
13272,Indian Ocean
13273,Indian Ocean
13274,Indian Ocean
13275,Indian Ocean
13276,Indian Ocean
13277,Indian Ocean
13278,Indian Ocean
13279,Indian Ocean
13280,Indian Ocean
13281,Indian Ocean
13282,Indian Ocean
13283,Indian Ocean
13284,Indian Ocean
13285,Indian Ocean
13286,Indian Ocean
13287,Indian Ocean
13288,Indian Ocean
13289,Indian Ocean
13290,Indian Ocean
13291,Indian Ocean
13292,Indian Ocean
13293,Indian Ocean
13294,Indian Ocean
13295,Indian Ocean
13296,Indian Ocean
13297,Indian Ocean
13298,Indian Ocean
13299,Indian Ocean
13300,Indian Ocean
13301,Indian Ocean
13302,Indian Ocean
13303,Indian Ocean
13304,Indian Ocean
13305,Indian Ocean
13306,Indian Ocean
13307,Indian Ocean
13308,Indian Ocean
13309,Indian Ocean
13310,Indian Ocean
13311,Indian Ocean
13312,Indian Ocean
13313,South Pacific Ocean
13314,South Pacific Ocean
13315,South Pacific Ocean
13316,South Pacific Ocean
13317,South Pacific Ocean
13318,South Pacific Ocean
13319,South Pacific Ocean
13320,South Pacific Ocean
13321,South Pacific Ocean
13322,South Pacific Ocean
13323,South Pacific Ocean
13324,South Pacific Ocean
13325,South Pacific Ocean
13326,South Pacific Ocean
13327,South Pacific Ocean
13328,South Pacific Ocean
13329,South Pacific Ocean
13330,South Pacific Ocean
13331,South Pacific Ocean
13332,South Pacific Ocean
13333,South Pacific Ocean
13334,South Pacific Ocean
13335,South Pacific Ocean
13336,South Pacific Ocean
13337,
13338,
13339,
13340,
13341,
13342,South Pacific Ocean
13343,South Pacific Ocean
13344,South Pacific Ocean
13345,South Pacific Ocean
13346,South Pacific Ocean
13347,
13348,
13349,
13350,
13351,
13352,
13353,
13354,
13355,
13356,
13357,
13358,
13359,South Pacific Ocean
13360,South Pacific Ocean
13361,South Pacific Ocean
13362,South Pacific Ocean
13363,South Pacific Ocean
13364,South Pacific Ocean
13365,South Pacific Ocean
13366,South Pacific Ocean
13367,South Pacific Ocean
13368,South Pacific Ocean
13369,South Pacific Ocean
13370,South Pacific Ocean
13371,South Pacific Ocean
13372,South Pacific Ocean
13373,South Pacific Ocean
13374,South Pacific Ocean
13375,South Pacific Ocean
13376,South Pacific Ocean
13377,South Pacific Ocean
13378,South Pacific Ocean
13379,South Pacific Ocean
13380,South Pacific Ocean
13381,South Pacific Ocean
13382,South Pacific Ocean
13383,South Pacific Ocean
13384,South Pacific Ocean
13385,South Pacific Ocean
13386,South Pacific Ocean
13387,South Pacific Ocean
13388,South Pacific Ocean
13389,South Pacific Ocean
13390,South Pacific Ocean
13391,South Pacific Ocean
13392,South Pacific Ocean
13393,South Pacific Ocean
13394,South Pacific Ocean
13395,South Pacific Ocean
13396,South Pacific Ocean
13397,South Pacific Ocean
13398,South Pacific Ocean
13399,South Pacific Ocean
13400,South Pacific Ocean
13401,South Pacific Ocean
13402,South Pacific Ocean
13403,South Pacific Ocean
13404,South Pacific Ocean
13405,South Pacific Ocean
13406,South Pacific Ocean
13407,South Pacific Ocean
13408,South Pacific Ocean
13409,South Pacific Ocean
13410,South Pacific Ocean
13411,South Pacific Ocean
13412,South Pacific Ocean
13413,South Pacific Ocean
13414,South Pacific Ocean
13415,South Pacific Ocean
13416,South Pacific Ocean
13417,South Pacific Ocean
13418,South Pacific Ocean
13419,South Pacific Ocean
13420,South Pacific Ocean
13421,South Pacific Ocean
13422,South Pacific Ocean
13423,South Pacific Ocean
13424,South Pacific Ocean
13425,South Pacific Ocean
13426,South Pacific Ocean
13427,South Pacific Ocean
13428,South Pacific Ocean
13429,South Pacific Ocean
13430,South Pacific Ocean
13431,South Pacific Ocean
13432,South Pacific Ocean
13433,South Pacific Ocean
13434,South Pacific Ocean
13435,South Pacific Ocean
13436,South Pacific Ocean
13437,South Pacific Ocean
13438,South Pacific Ocean
13439,South Pacific Ocean
13440,South Pacific Ocean
13441,South Pacific Ocean
13442,South Pacific Ocean
13443,South Pacific Ocean
13444,South Pacific Ocean
13445,South Pacific Ocean
13446,South Pacific Ocean
13447,South Pacific Ocean
13448,South Pacific Ocean
13449,South Pacific Ocean
13450,South Pacific Ocean
13451,South Pacific Ocean
13452,South Pacific Ocean
13453,South Pacific Ocean
13454,South Pacific Ocean
13455,South Pacific Ocean
13456,South Atlantic Ocean
13457,South Atlantic Ocean
13458,South Atlantic Ocean
13459,South Atlantic Ocean
13460,South Atlantic Ocean
13461,South Atlantic Ocean
13462,South Atlantic Ocean
13463,South Atlantic Ocean
13464,South Atlantic Ocean
13465,South Atlantic Ocean
13466,South Atlantic Ocean
13467,South Atlantic Ocean
13468,South Atlantic Ocean
13469,South Atlantic Ocean
13470,South Atlantic Ocean
13471,South Atlantic Ocean
13472,South Atlantic Ocean
13473,South Atlantic Ocean
13474,South Atlantic Ocean
13475,South Atlantic Ocean
13476,South Atlantic Ocean
13477,South Atlantic Ocean
13478,South Atlantic Ocean
13479,South Atlantic Ocean
13480,South Atlantic Ocean
13481,South Atlantic Ocean
13482,South Atlantic Ocean
13483,South Atlantic Ocean
13484,South Atlantic Ocean
13485,South Atlantic Ocean
13486,South Atlantic Ocean
13487,South Atlantic Ocean
13488,South Atlantic Ocean
13489,South Atlantic Ocean
13490,South Atlantic Ocean
13491,South Atlantic Ocean
13492,South Atlantic Ocean
13493,South Atlantic Ocean
13494,South Atlantic Ocean
13495,South Atlantic Ocean
13496,South Atlantic Ocean
13497,South Atlantic Ocean
13498,South Atlantic Ocean
13499,South Atlantic Ocean
13500,South Atlantic Ocean
13501,South Atlantic Ocean
13502,South Atlantic Ocean
13503,South Atlantic Ocean
13504,South Atlantic Ocean
13505,South Atlantic Ocean
13506,South Atlantic Ocean
13507,South Atlantic Ocean
13508,South Atlantic Ocean
13509,South Atlantic Ocean
13510,South Atlantic Ocean
13511,South Atlantic Ocean
13512,South Atlantic Ocean
13513,South Atlantic Ocean
13514,South Atlantic Ocean
13515,South Atlantic Ocean
13516,South Atlantic Ocean
13517,South Atlantic Ocean
13518,South Atlantic Ocean
13519,South Atlantic Ocean
13520,South Atlantic Ocean
13521,South Atlantic Ocean
13522,South Atlantic Ocean
13523,South Atlantic Ocean
13524,South Atlantic Ocean
13525,South Atlantic Ocean
13526,South Atlantic Ocean
13527,South Atlantic Ocean
13528,South Atlantic Ocean
13529,South Atlantic Ocean
13530,South Atlantic Ocean
13531,South Atlantic Ocean
13532,South Atlantic Ocean
13533,South Atlantic Ocean
13534,Indian Ocean
13535,Indian Ocean
13536,Indian Ocean
13537,Indian Ocean
13538,Indian Ocean
13539,Indian Ocean
13540,Indian Ocean
13541,Indian Ocean
13542,Indian Ocean
13543,Indian Ocean
13544,Indian Ocean
13545,Indian Ocean
13546,Indian Ocean
13547,Indian Ocean
13548,Indian Ocean
13549,Indian Ocean
13550,Indian Ocean
13551,Indian Ocean
13552,Indian Ocean
13553,Indian Ocean
13554,Indian Ocean
13555,Indian Ocean
13556,Indian Ocean
13557,Indian Ocean
13558,Indian Ocean
13559,Indian Ocean
13560,Indian Ocean
13561,Indian Ocean
13562,Indian Ocean
13563,Indian Ocean
13564,Indian Ocean
13565,Indian Ocean
13566,Indian Ocean
13567,Indian Ocean
13568,Indian Ocean
13569,Indian Ocean
13570,Indian Ocean
13571,Indian Ocean
13572,Indian Ocean
13573,Indian Ocean
13574,Indian Ocean
13575,Indian Ocean
13576,Indian Ocean
13577,Indian Ocean
13578,Indian Ocean
13579,Indian Ocean
13580,Indian Ocean
13581,Indian Ocean
13582,Indian Ocean
13583,Indian Ocean
13584,Indian Ocean
13585,Indian Ocean
13586,Indian Ocean
13587,Indian Ocean
13588,Indian Ocean
13589,Indian Ocean
13590,Indian Ocean
13591,Indian Ocean
13592,Indian Ocean
13593,Indian Ocean
13594,Indian Ocean
13595,Indian Ocean
13596,Indian Ocean
13597,Indian Ocean
13598,Indian Ocean
13599,Indian Ocean
13600,Indian Ocean
13601,Indian Ocean
13602,Indian Ocean
13603,Indian Ocean
13604,Indian Ocean
13605,Indian Ocean
13606,Indian Ocean
13607,Indian Ocean
13608,Indian Ocean
13609,Indian Ocean
13610,Indian Ocean
13611,Indian Ocean
13612,Indian Ocean
13613,Indian Ocean
13614,Indian Ocean
13615,Indian Ocean
13616,Indian Ocean
13617,Indian Ocean
13618,Indian Ocean
13619,Indian Ocean
13620,Indian Ocean
13621,Indian Ocean
13622,Indian Ocean
13623,Indian Ocean
13624,Indian Ocean
13625,Indian Ocean
13626,Indian Ocean
13627,Indian Ocean
13628,Indian Ocean
13629,Indian Ocean
13630,Indian Ocean
13631,Indian Ocean
13632,Indian Ocean
13633,Indian Ocean
13634,Indian Ocean
13635,Indian Ocean
13636,Indian Ocean
13637,Indian Ocean
13638,Indian Ocean
13639,Indian Ocean
13640,Indian Ocean
13641,Indian Ocean
13642,Indian Ocean
13643,Indian Ocean
13644,Indian Ocean
13645,Indian Ocean
13646,Indian Ocean
13647,Indian Ocean
13648,Indian Ocean
13649,Indian Ocean
13650,Indian Ocean
13651,Indian Ocean
13652,Indian Ocean
13653,Indian Ocean
13654,South Pacific Ocean
13655,South Pacific Ocean
13656,South Pacific Ocean
13657,South Pacific Ocean
13658,South Pacific Ocean
13659,South Pacific Ocean
13660,South Pacific Ocean
13661,South Pacific Ocean
13662,South Pacific Ocean
13663,South Pacific Ocean
13664,South Pacific Ocean
13665,South Pacific Ocean
13666,South Pacific Ocean
13667,South Pacific Ocean
13668,South Pacific Ocean
13669,South Pacific Ocean
13670,South Pacific Ocean
13671,South Pacific Ocean
13672,South Pacific Ocean
13673,South Pacific Ocean
13674,
13675,
13676,
13677,
13678,South Pacific Ocean
13679,South Pacific Ocean
13680,South Pacific Ocean
13681,South Pacific Ocean
13682,
13683,
13684,
13685,
13686,
13687,
13688,
13689,
13690,
13691,
13692,
13693,
13694,
13695,
13696,South Pacific Ocean
13697,South Pacific Ocean
13698,South Pacific Ocean
13699,South Pacific Ocean
13700,South Pacific Ocean
13701,South Pacific Ocean
13702,South Pacific Ocean
13703,South Pacific Ocean
13704,South Pacific Ocean
13705,South Pacific Ocean
13706,South Pacific Ocean
13707,South Pacific Ocean
13708,South Pacific Ocean
13709,South Pacific Ocean
13710,South Pacific Ocean
13711,South Pacific Ocean
13712,South Pacific Ocean
13713,South Pacific Ocean
13714,South Pacific Ocean
13715,South Pacific Ocean
13716,South Pacific Ocean
13717,South Pacific Ocean
13718,South Pacific Ocean
13719,South Pacific Ocean
13720,South Pacific Ocean
13721,South Pacific Ocean
13722,South Pacific Ocean
13723,South Pacific Ocean
13724,South Pacific Ocean
13725,South Pacific Ocean
13726,South Pacific Ocean
13727,South Pacific Ocean
13728,South Pacific Ocean
13729,South Pacific Ocean
13730,South Pacific Ocean
13731,South Pacific Ocean
13732,South Pacific Ocean
13733,South Pacific Ocean
13734,South Pacific Ocean
13735,South Pacific Ocean
13736,South Pacific Ocean
13737,South Pacific Ocean
13738,South Pacific Ocean
13739,South Pacific Ocean
13740,South Pacific Ocean
13741,South Pacific Ocean
13742,South Pacific Ocean
13743,South Pacific Ocean
13744,South Pacific Ocean
13745,South Pacific Ocean
13746,South Pacific Ocean
13747,South Pacific Ocean
13748,South Pacific Ocean
13749,South Pacific Ocean
13750,South Pacific Ocean
13751,South Pacific Ocean
13752,South Pacific Ocean
13753,South Pacific Ocean
13754,South Pacific Ocean
13755,South Pacific Ocean
13756,South Pacific Ocean
13757,South Pacific Ocean
13758,South Pacific Ocean
13759,South Pacific Ocean
13760,South Pacific Ocean
13761,South Pacific Ocean
13762,South Pacific Ocean
13763,South Pacific Ocean
13764,South Pacific Ocean
13765,South Pacific Ocean
13766,South Pacific Ocean
13767,South Pacific Ocean
13768,South Pacific Ocean
13769,South Pacific Ocean
13770,South Pacific Ocean
13771,South Pacific Ocean
13772,South Pacific Ocean
13773,South Pacific Ocean
13774,South Pacific Ocean
13775,South Pacific Ocean
13776,South Pacific Ocean
13777,South Pacific Ocean
13778,South Pacific Ocean
13779,South Pacific Ocean
13780,South Pacific Ocean
13781,South Pacific Ocean
13782,South Pacific Ocean
13783,South Pacific Ocean
13784,South Pacific Ocean
13785,South Pacific Ocean
13786,South Pacific Ocean
13787,South Pacific Ocean
13788,South Pacific Ocean
13789,South Pacific Ocean
13790,South Pacific Ocean
13791,South Pacific Ocean
13792,South Pacific Ocean
13793,South Atlantic Ocean
13794,South Atlantic Ocean
13795,South Atlantic Ocean
13796,South Atlantic Ocean
13797,South Atlantic Ocean
13798,South Atlantic Ocean
13799,South Atlantic Ocean
13800,South Atlantic Ocean
13801,South Atlantic Ocean
13802,South Atlantic Ocean
13803,South Atlantic Ocean
13804,South Atlantic Ocean
13805,South Atlantic Ocean
13806,South Atlantic Ocean
13807,South Atlantic Ocean
13808,South Atlantic Ocean
13809,South Atlantic Ocean
13810,South Atlantic Ocean
13811,South Atlantic Ocean
13812,South Atlantic Ocean
13813,South Atlantic Ocean
13814,South Atlantic Ocean
13815,South Atlantic Ocean
13816,South Atlantic Ocean
13817,South Atlantic Ocean
13818,South Atlantic Ocean
13819,South Atlantic Ocean
13820,South Atlantic Ocean
13821,South Atlantic Ocean
13822,South Atlantic Ocean
13823,South Atlantic Ocean
13824,South Atlantic Ocean
13825,South Atlantic Ocean
13826,South Atlantic Ocean
13827,South Atlantic Ocean
13828,South Atlantic Ocean
13829,South Atlantic Ocean
13830,South Atlantic Ocean
13831,South Atlantic Ocean
13832,South Atlantic Ocean
13833,South Atlantic Ocean
13834,South Atlantic Ocean
13835,South Atlantic Ocean
13836,South Atlantic Ocean
13837,South Atlantic Ocean
13838,South Atlantic Ocean
13839,South Atlantic Ocean
13840,South Atlantic Ocean
13841,South Atlantic Ocean
13842,South Atlantic Ocean
13843,South Atlantic Ocean
13844,South Atlantic Ocean
13845,South Atlantic Ocean
13846,South Atlantic Ocean
13847,South Atlantic Ocean
13848,South Atlantic Ocean
13849,South Atlantic Ocean
13850,South Atlantic Ocean
13851,South Atlantic Ocean
13852,South Atlantic Ocean
13853,South Atlantic Ocean
13854,South Atlantic Ocean
13855,South Atlantic Ocean
13856,South Atlantic Ocean
13857,South Atlantic Ocean
13858,South Atlantic Ocean
13859,South Atlantic Ocean
13860,South Atlantic Ocean
13861,South Atlantic Ocean
13862,South Atlantic Ocean
13863,South Atlantic Ocean
13864,South Atlantic Ocean
13865,South Atlantic Ocean
13866,South Atlantic Ocean
13867,South Atlantic Ocean
13868,South Atlantic Ocean
13869,South Atlantic Ocean
13870,South Atlantic Ocean
13871,Indian Ocean
13872,Indian Ocean
13873,Indian Ocean
13874,Indian Ocean
13875,Indian Ocean
13876,Indian Ocean
13877,Indian Ocean
13878,Indian Ocean
13879,Indian Ocean
13880,Indian Ocean
13881,Indian Ocean
13882,Indian Ocean
13883,Indian Ocean
13884,Indian Ocean
13885,Indian Ocean
13886,Indian Ocean
13887,Indian Ocean
13888,Indian Ocean
13889,Indian Ocean
13890,Indian Ocean
13891,Indian Ocean
13892,Indian Ocean
13893,Indian Ocean
13894,Indian Ocean
13895,Indian Ocean
13896,Indian Ocean
13897,Indian Ocean
13898,Indian Ocean
13899,Indian Ocean
13900,Indian Ocean
13901,Indian Ocean
13902,Indian Ocean
13903,Indian Ocean
13904,Indian Ocean
13905,Indian Ocean
13906,Indian Ocean
13907,Indian Ocean
13908,Indian Ocean
13909,Indian Ocean
13910,Indian Ocean
13911,Indian Ocean
13912,Indian Ocean
13913,Indian Ocean
13914,Indian Ocean
13915,Indian Ocean
13916,Indian Ocean
13917,Indian Ocean
13918,Indian Ocean
13919,Indian Ocean
13920,Indian Ocean
13921,Indian Ocean
13922,Indian Ocean
13923,Indian Ocean
13924,Indian Ocean
13925,Indian Ocean
13926,Indian Ocean
13927,Indian Ocean
13928,Indian Ocean
13929,Indian Ocean
13930,Indian Ocean
13931,Indian Ocean
13932,Indian Ocean
13933,Indian Ocean
13934,Indian Ocean
13935,Indian Ocean
13936,Indian Ocean
13937,Indian Ocean
13938,Indian Ocean
13939,Indian Ocean
13940,Indian Ocean
13941,Indian Ocean
13942,Indian Ocean
13943,Indian Ocean
13944,Indian Ocean
13945,Indian Ocean
13946,Indian Ocean
13947,Indian Ocean
13948,Indian Ocean
13949,Indian Ocean
13950,Indian Ocean
13951,Indian Ocean
13952,Indian Ocean
13953,Indian Ocean
13954,Indian Ocean
13955,Indian Ocean
13956,Indian Ocean
13957,Indian Ocean
13958,Indian Ocean
13959,Indian Ocean
13960,Indian Ocean
13961,Indian Ocean
13962,Indian Ocean
13963,Indian Ocean
13964,Indian Ocean
13965,Indian Ocean
13966,Indian Ocean
13967,Indian Ocean
13968,Indian Ocean
13969,Indian Ocean
13970,Indian Ocean
13971,Indian Ocean
13972,Indian Ocean
13973,Indian Ocean
13974,Indian Ocean
13975,Indian Ocean
13976,Indian Ocean
13977,Indian Ocean
13978,Indian Ocean
13979,Indian Ocean
13980,Indian Ocean
13981,Indian Ocean
13982,Indian Ocean
13983,Indian Ocean
13984,Indian Ocean
13985,Indian Ocean
13986,Indian Ocean
13987,Indian Ocean
13988,Indian Ocean
13989,Indian Ocean
13990,Indian Ocean
13991,South Pacific Ocean
13992,South Pacific Ocean
13993,South Pacific Ocean
13994,South Pacific Ocean
13995,South Pacific Ocean
13996,South Pacific Ocean
13997,South Pacific Ocean
13998,South Pacific Ocean
13999,South Pacific Ocean
14000,South Pacific Ocean
14001,South Pacific Ocean
14002,South Pacific Ocean
14003,South Pacific Ocean
14004,South Pacific Ocean
14005,South Pacific Ocean
14006,South Pacific Ocean
14007,South Pacific Ocean
14008,South Pacific Ocean
14009,South Pacific Ocean
14010,
14011,
